booking_id,property_id,booking_date,check_in_date,checkout_date,no_guests,room_category,booking_platform,ratings_given,booking_status,revenue_generated,revenue_realized
Jun252222564RT47,22564,2022-06-18,2022-06-25,2022-06-27,1.0,RT4,Others,,Cancelled,3230,1292
Jun252222564RT48,22564,2022-06-21,2022-06-25,2022-06-30,4.0,RT4,Others,,Cancelled,3876,1550
Jun252222564RT49,22564,2022-06-24,2022-06-25,2022-06-26,1.0,RT4,Bookings_Com,4.0,Checked Out,3230,3230
Jun262221558RT11,21558,2022-06-24,2022-06-26,2022-06-27,2.0,RT1,Others,5.0,Checked Out,910,910
Jun262221558RT12,21558,2022-06-20,2022-06-26,2022-06-28,4.0,RT1,Direct Offline,2.0,Checked Out,1092,1092
Jun262221558RT13,21558,2022-06-24,2022-06-26,2022-07-02,2.0,RT1,Others,4.0,Checked Out,910,910
Jun262221558RT14,21558,2022-06-24,2022-06-26,2022-06-27,4.0,RT1,Direct Online,5.0,Checked Out,1092,1092
Jun262221558RT15,21558,2022-06-21,2022-06-26,2022-06-27,3.0,RT1,Direct Online,5.0,Checked Out,1001,1001
Jun262221558RT16,21558,2022-06-20,2022-06-26,2022-07-02,2.0,RT1,DeBookkarus,,Checked Out,910,910
Jun262221558RT17,21558,2022-06-23,2022-06-26,2022-06-29,2.0,RT1,Others,,Checked Out,910,910
Jun262221558RT18,21558,2022-06-25,2022-06-26,2022-06-28,3.0,RT1,Others,3.0,Checked Out,1001,1001
Jun262221558RT19,21558,2022-06-20,2022-06-26,2022-06-28,2.0,RT1,DeBookkarus,,No Show,910,910
Jun262221558RT110,21558,2022-06-24,2022-06-26,2022-06-27,2.0,RT1,Others,,Cancelled,910,364
Jun262221558RT111,21558,2022-06-22,2022-06-26,2022-07-01,4.0,RT1,Eventica Travels,5.0,Checked Out,1092,1092
Jun262221558RT112,21558,2022-06-25,2022-06-26,2022-07-02,2.0,RT1,Others,,Checked Out,910,910
Jun262221558RT113,21558,2022-06-22,2022-06-26,2022-06-27,2.0,RT1,Others,5.0,Checked Out,910,910
Jun262221558RT114,21558,2022-06-23,2022-06-26,2022-06-30,2.0,RT1,Others,,Checked Out,910,910
Jun262221558RT115,21558,2022-06-02,2022-06-26,2022-06-28,4.0,RT1,Direct Offline,,Checked Out,1092,1092
Jun262221558RT116,21558,2022-06-23,2022-06-26,2022-06-27,2.0,RT1,Others,,Cancelled,910,364
Jun262221558RT21,21558,2022-06-23,2022-06-26,2022-06-28,2.0,RT2,Others,,Checked Out,1260,1260
Jun262221558RT22,21558,2022-06-20,2022-06-26,2022-06-30,2.0,RT2,Direct Offline,,Cancelled,1260,504
Jun262221558RT23,21558,2022-06-23,2022-06-26,2022-06-28,4.0,RT2,Others,,Cancelled,1512,605
Jun262221558RT24,21558,2022-06-24,2022-06-26,2022-06-27,2.0,RT2,Others,,Checked Out,1260,1260
Jun262221558RT25,21558,2022-06-23,2022-06-26,2022-06-29,2.0,RT2,Others,,Cancelled,1260,504
Jun262221558RT26,21558,2022-06-23,2022-06-26,2022-06-27,2.0,RT2,Direct Online,3.0,Checked Out,1260,1260
Jun262221558RT27,21558,2022-06-19,2022-06-26,2022-06-27,2.0,RT2,Others,,Cancelled,1260,504
Jun262221558RT28,21558,2022-06-26,2022-06-26,2022-06-30,2.0,RT2,Bookings_Com,,Checked Out,1260,1260
Jun262221558RT29,21558,2022-06-06,2022-06-26,2022-06-27,2.0,RT2,DeBookkarus,,No Show,1260,1260
Jun262221558RT210,21558,2022-06-25,2022-06-26,2022-06-27,2.0,RT2,Others,,Cancelled,1260,504
Jun262221558RT211,21558,2022-06-22,2022-06-26,2022-06-28,2.0,RT2,Others,,Cancelled,1260,504
Jun262221558RT212,21558,2022-06-23,2022-06-26,2022-06-27,4.0,RT2,Others,2.0,Checked Out,1512,1512
Jun262221558RT213,21558,2022-06-24,2022-06-26,2022-06-28,2.0,RT2,Bookings_Com,,Cancelled,1260,504
Jun262221558RT214,21558,2022-06-24,2022-06-26,2022-07-02,2.0,RT2,Eventica Travels,,Checked Out,1260,1260
Jun262221558RT215,21558,2022-06-23,2022-06-26,2022-06-30,4.0,RT2,Others,2.0,Checked Out,1512,1512
Jun262221558RT216,21558,2022-06-22,2022-06-26,2022-06-27,3.0,RT2,Bookkaru,4.0,Checked Out,1386,1386
Jun262221558RT217,21558,2022-06-23,2022-06-26,2022-07-02,2.0,RT2,Others,5.0,Checked Out,1260,1260
Jun262221558RT218,21558,2022-06-24,2022-06-26,2022-06-27,2.0,RT2,Others,5.0,Checked Out,1260,1260
Jun262221558RT219,21558,2022-06-21,2022-06-26,2022-06-27,2.0,RT2,Bookings_Com,5.0,Checked Out,1260,1260
Jun262221558RT220,21558,2022-06-22,2022-06-26,2022-07-02,2.0,RT2,DeBookkarus,,No Show,1260,1260
Jun262221558RT221,21558,2022-06-26,2022-06-26,2022-06-27,2.0,RT2,Bookings_Com,,Checked Out,1260,1260
Jun262221558RT31,21558,2022-06-20,2022-06-26,2022-07-01,2.0,RT3,DeBookkarus,,Cancelled,1680,672
Jun262221558RT32,21558,2022-06-05,2022-06-26,2022-06-28,4.0,RT3,Others,4.0,Checked Out,2016,2016
Jun262221558RT33,21558,2022-06-25,2022-06-26,2022-06-27,1.0,RT3,Others,3.0,Checked Out,1680,1680
Jun262221558RT34,21558,2022-06-06,2022-06-26,2022-06-27,2.0,RT3,Others,,Cancelled,1680,672
Jun262221558RT35,21558,2022-06-24,2022-06-26,2022-06-27,3.0,RT3,Direct Online,,Checked Out,1848,1848
Jun262221558RT36,21558,2022-06-24,2022-06-26,2022-06-27,2.0,RT3,Direct Online,4.0,Checked Out,1680,1680
Jun262221558RT37,21558,2022-06-26,2022-06-26,2022-06-27,2.0,RT3,Others,3.0,Checked Out,1680,1680
Jun262221558RT38,21558,2022-06-22,2022-06-26,2022-06-28,2.0,RT3,Bookkaru,,Checked Out,1680,1680
Jun262221558RT41,21558,2022-06-24,2022-06-26,2022-06-27,2.0,RT4,DeBookkarus,5.0,Checked Out,2660,2660
Jun262221558RT42,21558,2022-06-19,2022-06-26,2022-06-28,2.0,RT4,Bookkaru,5.0,Checked Out,2660,2660
Jun262221558RT43,21558,2022-06-22,2022-06-26,2022-06-27,2.0,RT4,Others,5.0,Checked Out,2660,2660
Jun262221559RT11,21559,2022-06-26,2022-06-26,2022-06-27,4.0,RT1,Others,5.0,Checked Out,1326,1326
Jun262221559RT12,21559,2022-06-06,2022-06-26,2022-06-27,4.0,RT1,DeBookkarus,,Checked Out,1326,1326
Jun262221559RT13,21559,2022-06-20,2022-06-26,2022-06-27,3.0,RT1,Direct Online,,Checked Out,1216,1216
Jun262221559RT14,21559,2022-06-22,2022-06-26,2022-07-01,2.0,RT1,Others,,Cancelled,1105,442
Jun262221559RT15,21559,2022-06-24,2022-06-26,2022-06-27,3.0,RT1,DeBookkarus,,Checked Out,1216,1216
Jun262221559RT16,21559,2022-06-23,2022-06-26,2022-06-30,1.0,RT1,Direct Online,5.0,Checked Out,1105,1105
Jun262221559RT17,21559,2022-06-22,2022-06-26,2022-07-02,2.0,RT1,Bookings_Com,,Cancelled,1105,442
Jun262221559RT18,21559,2022-06-24,2022-06-26,2022-06-29,1.0,RT1,Bookings_Com,5.0,Checked Out,1105,1105
Jun262221559RT19,21559,2022-06-22,2022-06-26,2022-06-27,2.0,RT1,Eventica Travels,,No Show,1105,1105
Jun262221559RT110,21559,2022-06-23,2022-06-26,2022-07-01,1.0,RT1,Others,,Cancelled,1105,442
Jun262221559RT111,21559,2022-06-23,2022-06-26,2022-06-27,3.0,RT1,Others,,Checked Out,1216,1216
Jun262221559RT112,21559,2022-06-22,2022-06-26,2022-06-30,2.0,RT1,Eventica Travels,,Cancelled,1105,442
Jun262221559RT113,21559,2022-06-23,2022-06-26,2022-06-27,2.0,RT1,Others,2.0,Checked Out,1105,1105
Jun262221559RT114,21559,2022-06-24,2022-06-26,2022-06-27,2.0,RT1,Bookings_Com,,Checked Out,1105,1105
Jun262221559RT115,21559,2022-06-24,2022-06-26,2022-06-27,2.0,RT1,Others,,Checked Out,1105,1105
Jun262221559RT116,21559,2022-06-26,2022-06-26,2022-06-28,3.0,RT1,Others,,Cancelled,1216,486
Jun262221559RT117,21559,2022-06-22,2022-06-26,2022-06-27,2.0,RT1,DeBookkarus,4.0,Checked Out,1105,1105
Jun262221559RT118,21559,2022-06-25,2022-06-26,2022-06-27,3.0,RT1,Others,3.0,Checked Out,1216,1216
Jun262221559RT119,21559,2022-06-22,2022-06-26,2022-06-27,1.0,RT1,Others,,Cancelled,1105,442
Jun262221559RT120,21559,2022-06-22,2022-06-26,2022-06-27,2.0,RT1,Others,4.0,Checked Out,1105,1105
Jun262221559RT121,21559,2022-06-02,2022-06-26,2022-06-27,2.0,RT1,Bookings_Com,,Cancelled,1105,442
Jun262221559RT122,21559,2022-06-26,2022-06-26,2022-07-01,2.0,RT1,Others,5.0,Checked Out,1105,1105
Jun262221559RT123,21559,2022-06-20,2022-06-26,2022-07-02,2.0,RT1,Bookkaru,,Cancelled,1105,442
Jun262221559RT124,21559,2022-06-24,2022-06-26,2022-06-27,2.0,RT1,Bookings_Com,5.0,Checked Out,1105,1105
Jun262221559RT125,21559,2022-06-22,2022-06-26,2022-07-01,2.0,RT1,Direct Online,,Checked Out,1105,1105
Jun262221559RT126,21559,2022-06-24,2022-06-26,2022-06-27,3.0,RT1,Eventica Travels,,Checked Out,1216,1216
Jun262221559RT127,21559,2022-06-23,2022-06-26,2022-06-28,2.0,RT1,Others,5.0,Checked Out,1105,1105
Jun262221559RT128,21559,2022-06-23,2022-06-26,2022-06-30,2.0,RT1,Others,,Checked Out,1105,1105
Jun262221559RT129,21559,2022-06-20,2022-06-26,2022-06-28,2.0,RT1,Others,5.0,Checked Out,1105,1105
Jun262221559RT21,21559,2022-06-26,2022-06-26,2022-06-28,1.0,RT2,Others,2.0,Checked Out,1530,1530
Jun262221559RT22,21559,2022-06-24,2022-06-26,2022-06-27,1.0,RT2,DeBookkarus,,Cancelled,1530,612
Jun262221559RT23,21559,2022-06-22,2022-06-26,2022-06-27,1.0,RT2,DeBookkarus,,No Show,1530,1530
Jun262221559RT24,21559,2022-06-02,2022-06-26,2022-06-28,1.0,RT2,Eventica Travels,4.0,Checked Out,1530,1530
Jun262221559RT25,21559,2022-06-23,2022-06-26,2022-06-27,2.0,RT2,Direct Online,,Cancelled,1530,612
Jun262221559RT26,21559,2022-06-20,2022-06-26,2022-06-27,2.0,RT2,Others,4.0,Checked Out,1530,1530
Jun262221559RT27,21559,2022-06-25,2022-06-26,2022-06-27,3.0,RT2,Others,5.0,Checked Out,1683,1683
Jun262221559RT28,21559,2022-06-22,2022-06-26,2022-06-29,2.0,RT2,Bookings_Com,,Checked Out,1530,1530
Jun262221559RT29,21559,2022-06-20,2022-06-26,2022-06-29,2.0,RT2,Others,,Checked Out,1530,1530
Jun262221559RT210,21559,2022-06-24,2022-06-26,2022-06-27,3.0,RT2,Others,,Checked Out,1683,1683
Jun262221559RT211,21559,2022-06-23,2022-06-26,2022-06-27,2.0,RT2,Others,5.0,Checked Out,1530,1530
Jun262221559RT212,21559,2022-06-20,2022-06-26,2022-06-27,3.0,RT2,DeBookkarus,,Checked Out,1683,1683
Jun262221559RT213,21559,2022-06-24,2022-06-26,2022-06-29,2.0,RT2,Others,,Checked Out,1530,1530
Jun262221559RT214,21559,2022-06-22,2022-06-26,2022-07-02,2.0,RT2,Direct Online,,Checked Out,1530,1530
Jun262221559RT215,21559,2022-06-22,2022-06-26,2022-06-28,2.0,RT2,Bookings_Com,,Cancelled,1530,612
Jun262221559RT216,21559,2022-06-23,2022-06-26,2022-07-01,1.0,RT2,DeBookkarus,,Cancelled,1530,612
Jun262221559RT217,21559,2022-06-23,2022-06-26,2022-07-02,1.0,RT2,Direct Offline,,Checked Out,1530,1530
Jun262221559RT218,21559,2022-06-26,2022-06-26,2022-06-28,2.0,RT2,Direct Offline,,Checked Out,1530,1530
Jun262221559RT219,21559,2022-06-22,2022-06-26,2022-06-27,2.0,RT2,Eventica Travels,5.0,Checked Out,1530,1530
Jun262221559RT220,21559,2022-06-21,2022-06-26,2022-06-28,2.0,RT2,Others,,No Show,1530,1530
Jun262221559RT221,21559,2022-06-21,2022-06-26,2022-06-27,2.0,RT2,Eventica Travels,,Checked Out,1530,1530
Jun262221559RT222,21559,2022-06-24,2022-06-26,2022-07-01,1.0,RT2,Others,,Checked Out,1530,1530
Jun262221559RT223,21559,2022-06-22,2022-06-26,2022-06-30,4.0,RT2,Bookkaru,,Checked Out,1836,1836
Jun262221559RT224,21559,2022-06-23,2022-06-26,2022-06-28,3.0,RT2,Others,3.0,Checked Out,1683,1683
Jun262221559RT225,21559,2022-06-21,2022-06-26,2022-06-29,2.0,RT2,Direct Offline,,Cancelled,1530,612
Jun262221559RT226,21559,2022-06-21,2022-06-26,2022-06-29,2.0,RT2,Bookkaru,1.0,Checked Out,1530,1530
Jun262221559RT227,21559,2022-06-20,2022-06-26,2022-07-01,2.0,RT2,Others,,Checked Out,1530,1530
Jun262221559RT228,21559,2022-06-20,2022-06-26,2022-06-27,2.0,RT2,Others,,Checked Out,1530,1530
Jun262221559RT229,21559,2022-06-26,2022-06-26,2022-07-01,1.0,RT2,DeBookkarus,4.0,Checked Out,1530,1530
Jun262221559RT230,21559,2022-06-21,2022-06-26,2022-06-27,2.0,RT2,Eventica Travels,,Checked Out,1530,1530
Jun262221559RT231,21559,2022-06-23,2022-06-26,2022-07-02,2.0,RT2,Bookkaru,2.0,Checked Out,1530,1530
Jun262221559RT232,21559,2022-06-22,2022-06-26,2022-07-02,2.0,RT2,Others,,Cancelled,1530,612
Jun262221559RT233,21559,2022-06-23,2022-06-26,2022-06-28,2.0,RT2,Bookkaru,,Checked Out,1530,1530
Jun262221559RT234,21559,2022-06-20,2022-06-26,2022-06-27,2.0,RT2,Bookings_Com,5.0,Checked Out,1530,1530
Jun262221559RT235,21559,2022-06-23,2022-06-26,2022-07-01,1.0,RT2,Others,,Checked Out,1530,1530
Jun262221559RT236,21559,2022-06-25,2022-06-26,2022-06-28,2.0,RT2,Others,5.0,Checked Out,1530,1530
Jun262221559RT237,21559,2022-06-23,2022-06-26,2022-06-27,2.0,RT2,Eventica Travels,4.0,Checked Out,1530,1530
Jun262221559RT238,21559,2022-06-24,2022-06-26,2022-07-02,2.0,RT2,DeBookkarus,,Checked Out,1530,1530
Jun262221559RT31,21559,2022-06-23,2022-06-26,2022-07-01,2.0,RT3,Bookings_Com,5.0,Checked Out,2040,2040
Jun262221559RT32,21559,2022-06-19,2022-06-26,2022-07-02,2.0,RT3,Direct Online,5.0,Checked Out,2040,2040
Jun262221559RT33,21559,2022-06-21,2022-06-26,2022-06-27,2.0,RT3,Others,,Checked Out,2040,2040
Jun262221559RT34,21559,2022-06-02,2022-06-26,2022-06-27,2.0,RT3,Bookkaru,,Checked Out,2040,2040
Jun262221559RT35,21559,2022-06-23,2022-06-26,2022-06-27,2.0,RT3,Others,,Checked Out,2040,2040
Jun262221559RT36,21559,2022-06-23,2022-06-26,2022-06-28,1.0,RT3,Others,4.0,Checked Out,2040,2040
Jun262221559RT37,21559,2022-06-25,2022-06-26,2022-06-28,2.0,RT3,Others,5.0,Checked Out,2040,2040
Jun262221559RT38,21559,2022-06-20,2022-06-26,2022-06-27,2.0,RT3,Others,,Checked Out,2040,2040
Jun262221559RT39,21559,2022-06-22,2022-06-26,2022-06-27,4.0,RT3,Direct Online,,Checked Out,2448,2448
Jun262221559RT310,21559,2022-06-23,2022-06-26,2022-06-30,2.0,RT3,DeBookkarus,1.0,Checked Out,2040,2040
Jun262221559RT311,21559,2022-06-25,2022-06-26,2022-06-27,2.0,RT3,Direct Online,,Checked Out,2040,2040
Jun262221559RT312,21559,2022-06-25,2022-06-26,2022-06-27,2.0,RT3,Direct Online,,Checked Out,2040,2040
Jun262221559RT313,21559,2022-06-26,2022-06-26,2022-06-27,2.0,RT3,Others,,Cancelled,2040,816
Jun262221559RT314,21559,2022-06-26,2022-06-26,2022-06-29,2.0,RT3,Others,1.0,Checked Out,2040,2040
Jun262221559RT315,21559,2022-06-21,2022-06-26,2022-06-28,2.0,RT3,Direct Online,5.0,Checked Out,2040,2040
Jun262221559RT316,21559,2022-06-24,2022-06-26,2022-06-29,2.0,RT3,Bookings_Com,,No Show,2040,2040
Jun262221559RT317,21559,2022-06-20,2022-06-26,2022-06-27,2.0,RT3,Others,5.0,Checked Out,2040,2040
Jun262221559RT318,21559,2022-06-06,2022-06-26,2022-06-29,2.0,RT3,Bookings_Com,5.0,Checked Out,2040,2040
Jun262221559RT319,21559,2022-06-24,2022-06-26,2022-06-27,1.0,RT3,Others,,Checked Out,2040,2040
Jun262221559RT320,21559,2022-06-24,2022-06-26,2022-07-01,3.0,RT3,Others,5.0,Checked Out,2244,2244
Jun262221559RT321,21559,2022-06-25,2022-06-26,2022-06-30,1.0,RT3,DeBookkarus,4.0,Checked Out,2040,2040
Jun262221559RT322,21559,2022-06-22,2022-06-26,2022-07-01,2.0,RT3,DeBookkarus,5.0,Checked Out,2040,2040
Jun262221559RT323,21559,2022-06-23,2022-06-26,2022-06-29,2.0,RT3,Others,5.0,Checked Out,2040,2040
Jun262221559RT324,21559,2022-06-21,2022-06-26,2022-07-02,1.0,RT3,Others,,Cancelled,2040,816
Jun262221559RT325,21559,2022-06-02,2022-06-26,2022-06-27,3.0,RT3,DeBookkarus,2.0,Checked Out,2244,2244
Jun262221559RT326,21559,2022-06-05,2022-06-26,2022-06-29,1.0,RT3,Others,3.0,Checked Out,2040,2040
Jun262221559RT327,21559,2022-06-05,2022-06-26,2022-07-01,5.0,RT3,Others,,Checked Out,2652,2652
Jun262221559RT328,21559,2022-06-25,2022-06-26,2022-06-27,1.0,RT3,DeBookkarus,5.0,Checked Out,2040,2040
Jun262221559RT41,21559,2022-06-22,2022-06-26,2022-06-27,2.0,RT4,Bookkaru,,Checked Out,3230,3230
Jun262221559RT42,21559,2022-06-24,2022-06-26,2022-06-27,5.0,RT4,DeBookkarus,,Cancelled,4199,1680
Jun262221559RT43,21559,2022-06-22,2022-06-26,2022-06-27,2.0,RT4,Bookings_Com,5.0,Checked Out,3230,3230
Jun262221559RT44,21559,2022-06-21,2022-06-26,2022-06-27,2.0,RT4,Direct Online,,Cancelled,3230,1292
Jun262221559RT45,21559,2022-06-23,2022-06-26,2022-06-27,2.0,RT4,Bookings_Com,4.0,Checked Out,3230,3230
Jun262221559RT46,21559,2022-06-06,2022-06-26,2022-07-01,4.0,RT4,Others,5.0,Checked Out,3876,3876
Jun262221559RT47,21559,2022-06-24,2022-06-26,2022-06-27,2.0,RT4,DeBookkarus,5.0,Checked Out,3230,3230
Jun262221559RT48,21559,2022-06-23,2022-06-26,2022-06-27,2.0,RT4,Others,5.0,Checked Out,3230,3230
Jun262221559RT49,21559,2022-06-25,2022-06-26,2022-07-01,4.0,RT4,Others,5.0,Checked Out,3876,3876
Jun262221559RT410,21559,2022-06-21,2022-06-26,2022-06-28,2.0,RT4,Eventica Travels,,Cancelled,3230,1292
Jun262221559RT411,21559,2022-06-24,2022-06-26,2022-07-01,2.0,RT4,Direct Offline,5.0,Checked Out,3230,3230
Jun262221559RT412,21559,2022-06-21,2022-06-26,2022-06-27,3.0,RT4,Direct Online,,Cancelled,3553,1421
Jun262221559RT413,21559,2022-06-23,2022-06-26,2022-07-02,3.0,RT4,Bookings_Com,,Checked Out,3553,3553
Jun262221559RT414,21559,2022-06-19,2022-06-26,2022-06-27,1.0,RT4,DeBookkarus,,Cancelled,3230,1292
Jun262221559RT415,21559,2022-06-22,2022-06-26,2022-06-27,2.0,RT4,Others,4.0,Checked Out,3230,3230
Jun262221559RT416,21559,2022-06-23,2022-06-26,2022-06-28,2.0,RT4,Others,4.0,Checked Out,3230,3230
Jun262221560RT11,21560,2022-06-24,2022-06-26,2022-06-27,1.0,RT1,Direct Online,,Checked Out,910,910
Jun262221560RT12,21560,2022-06-25,2022-06-26,2022-06-28,1.0,RT1,Eventica Travels,3.0,Checked Out,910,910
Jun262221560RT13,21560,2022-06-26,2022-06-26,2022-06-27,1.0,RT1,Eventica Travels,2.0,Checked Out,910,910
Jun262221560RT14,21560,2022-06-22,2022-06-26,2022-06-27,1.0,RT1,Others,,Checked Out,910,910
Jun262221560RT15,21560,2022-06-24,2022-06-26,2022-06-28,1.0,RT1,DeBookkarus,3.0,Checked Out,910,910
Jun262221560RT16,21560,2022-06-26,2022-06-26,2022-06-27,1.0,RT1,Bookings_Com,3.0,Checked Out,910,910
Jun262221560RT17,21560,2022-06-26,2022-06-26,2022-06-27,1.0,RT1,Bookkaru,,Checked Out,910,910
Jun262221560RT18,21560,2022-06-26,2022-06-26,2022-07-02,1.0,RT1,Others,3.0,Checked Out,910,910
Jun262221560RT19,21560,2022-06-22,2022-06-26,2022-06-27,4.0,RT1,DeBookkarus,,No Show,1092,1092
Jun262221560RT110,21560,2022-06-20,2022-06-26,2022-06-30,1.0,RT1,Bookings_Com,3.0,Checked Out,910,910
Jun262221560RT111,21560,2022-06-24,2022-06-26,2022-06-27,1.0,RT1,Others,,No Show,910,910
Jun262221560RT112,21560,2022-06-25,2022-06-26,2022-06-27,1.0,RT1,Bookkaru,4.0,Checked Out,910,910
Jun262221560RT113,21560,2022-06-25,2022-06-26,2022-06-27,4.0,RT1,Direct Online,,Cancelled,1092,437
Jun262221560RT114,21560,2022-06-26,2022-06-26,2022-06-29,1.0,RT1,Others,2.0,Checked Out,910,910
Jun262221560RT115,21560,2022-06-26,2022-06-26,2022-06-28,1.0,RT1,Eventica Travels,,No Show,910,910
Jun262221560RT116,21560,2022-06-23,2022-06-26,2022-06-29,1.0,RT1,DeBookkarus,3.0,Checked Out,910,910
Jun262221560RT117,21560,2022-06-26,2022-06-26,2022-06-30,1.0,RT1,DeBookkarus,1.0,Checked Out,910,910
Jun262221560RT118,21560,2022-06-26,2022-06-26,2022-06-28,1.0,RT1,Bookings_Com,,Cancelled,910,364
Jun262221560RT119,21560,2022-06-25,2022-06-26,2022-06-27,3.0,RT1,Bookings_Com,,Checked Out,1001,1001
Jun262221560RT120,21560,2022-06-23,2022-06-26,2022-06-27,1.0,RT1,Others,4.0,Checked Out,910,910
Jun262221560RT121,21560,2022-06-26,2022-06-26,2022-06-27,3.0,RT1,DeBookkarus,,Cancelled,1001,400
Jun262221560RT122,21560,2022-06-22,2022-06-26,2022-06-27,2.0,RT1,Bookings_Com,,Cancelled,910,364
Jun262221560RT123,21560,2022-06-25,2022-06-26,2022-06-27,3.0,RT1,Bookkaru,,Cancelled,1001,400
Jun262221560RT124,21560,2022-06-26,2022-06-26,2022-06-27,1.0,RT1,Direct Offline,3.0,Checked Out,910,910
Jun262221560RT125,21560,2022-06-20,2022-06-26,2022-06-27,2.0,RT1,Direct Online,5.0,Checked Out,910,910
Jun262221560RT21,21560,2022-06-25,2022-06-26,2022-06-27,1.0,RT2,Bookings_Com,,Cancelled,1260,504
Jun262221560RT22,21560,2022-06-25,2022-06-26,2022-06-27,2.0,RT2,Others,,Checked Out,1260,1260
Jun262221560RT23,21560,2022-06-24,2022-06-26,2022-06-27,2.0,RT2,Bookings_Com,,Checked Out,1260,1260
Jun262221560RT24,21560,2022-06-25,2022-06-26,2022-06-27,4.0,RT2,Others,,Checked Out,1512,1512
Jun262221560RT25,21560,2022-06-05,2022-06-26,2022-06-27,3.0,RT2,Eventica Travels,3.0,Checked Out,1386,1386
Jun262221560RT26,21560,2022-06-26,2022-06-26,2022-06-27,1.0,RT2,Others,3.0,Checked Out,1260,1260
Jun262221560RT27,21560,2022-06-26,2022-06-26,2022-06-27,1.0,RT2,Others,,Checked Out,1260,1260
Jun262221560RT28,21560,2022-06-25,2022-06-26,2022-07-01,1.0,RT2,Others,,Checked Out,1260,1260
Jun262221560RT29,21560,2022-06-25,2022-06-26,2022-06-27,1.0,RT2,Direct Online,,No Show,1260,1260
Jun262221560RT210,21560,2022-06-20,2022-06-26,2022-07-01,1.0,RT2,DeBookkarus,3.0,Checked Out,1260,1260
Jun262221560RT211,21560,2022-06-26,2022-06-26,2022-06-27,1.0,RT2,Others,,No Show,1260,1260
Jun262221560RT212,21560,2022-06-25,2022-06-26,2022-06-29,4.0,RT2,Bookings_Com,,Checked Out,1512,1512
Jun262221560RT213,21560,2022-06-26,2022-06-26,2022-06-29,1.0,RT2,Bookings_Com,,Checked Out,1260,1260
Jun262221560RT214,21560,2022-06-24,2022-06-26,2022-06-27,1.0,RT2,Others,3.0,Checked Out,1260,1260
Jun262221560RT215,21560,2022-06-26,2022-06-26,2022-06-30,1.0,RT2,DeBookkarus,,Checked Out,1260,1260
Jun262221560RT216,21560,2022-06-26,2022-06-26,2022-06-27,4.0,RT2,Others,3.0,Checked Out,1512,1512
Jun262221560RT217,21560,2022-06-24,2022-06-26,2022-06-27,2.0,RT2,Eventica Travels,,Checked Out,1260,1260
Jun262221560RT218,21560,2022-06-25,2022-06-26,2022-06-27,1.0,RT2,DeBookkarus,,Checked Out,1260,1260
Jun262221560RT219,21560,2022-06-25,2022-06-26,2022-06-27,4.0,RT2,Eventica Travels,3.0,Checked Out,1512,1512
Jun262221560RT220,21560,2022-06-24,2022-06-26,2022-06-27,1.0,RT2,Bookkaru,,Checked Out,1260,1260
Jun262221560RT221,21560,2022-06-23,2022-06-26,2022-06-27,1.0,RT2,Others,,Cancelled,1260,504
Jun262221560RT222,21560,2022-06-26,2022-06-26,2022-06-27,3.0,RT2,Bookings_Com,,Cancelled,1386,554
Jun262221560RT223,21560,2022-06-25,2022-06-26,2022-06-28,1.0,RT2,Others,,No Show,1260,1260
Jun262221560RT224,21560,2022-06-24,2022-06-26,2022-06-27,4.0,RT2,Others,,Checked Out,1512,1512
Jun262221560RT225,21560,2022-06-26,2022-06-26,2022-06-27,1.0,RT2,Others,,Checked Out,1260,1260
Jun262221560RT226,21560,2022-06-06,2022-06-26,2022-06-28,1.0,RT2,Others,3.0,Checked Out,1260,1260
Jun262221560RT31,21560,2022-06-26,2022-06-26,2022-06-30,1.0,RT3,Others,,No Show,1680,1680
Jun262221560RT32,21560,2022-06-23,2022-06-26,2022-06-27,2.0,RT3,Others,3.0,Checked Out,1680,1680
Jun262221560RT33,21560,2022-06-25,2022-06-26,2022-06-27,1.0,RT3,Others,5.0,Checked Out,1680,1680
Jun262221560RT34,21560,2022-06-26,2022-06-26,2022-06-27,4.0,RT3,Bookkaru,3.0,Checked Out,2016,2016
Jun262221560RT35,21560,2022-06-26,2022-06-26,2022-06-27,1.0,RT3,Eventica Travels,,Cancelled,1680,672
Jun262221560RT36,21560,2022-06-26,2022-06-26,2022-07-02,1.0,RT3,Eventica Travels,3.0,Checked Out,1680,1680
Jun262221560RT37,21560,2022-06-25,2022-06-26,2022-06-28,1.0,RT3,Others,3.0,Checked Out,1680,1680
Jun262221560RT38,21560,2022-06-22,2022-06-26,2022-06-28,1.0,RT3,DeBookkarus,1.0,Checked Out,1680,1680
Jun262221560RT39,21560,2022-06-22,2022-06-26,2022-06-28,1.0,RT3,Direct Offline,2.0,Checked Out,1680,1680
Jun262221560RT310,21560,2022-06-25,2022-06-26,2022-06-27,1.0,RT3,Others,3.0,Checked Out,1680,1680
Jun262221560RT311,21560,2022-06-25,2022-06-26,2022-06-29,1.0,RT3,DeBookkarus,,Checked Out,1680,1680
Jun262221560RT312,21560,2022-06-23,2022-06-26,2022-06-27,1.0,RT3,DeBookkarus,,Checked Out,1680,1680
Jun262221560RT313,21560,2022-06-26,2022-06-26,2022-06-28,1.0,RT3,Bookings_Com,3.0,Checked Out,1680,1680
Jun262221560RT314,21560,2022-06-25,2022-06-26,2022-06-27,1.0,RT3,Others,2.0,Checked Out,1680,1680
